transcript_id,gene_id,gene_name,chromosome,start,end,strand
ENST00000806068.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60902,80031,-
ENST00000806069.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60902,80031,-
ENST00000806064.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60902,80036,-
ENST00000806065.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60902,80036,-
ENST00000806066.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60902,80036,-
ENST00000806071.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,60907,80002,-
ENST00000806074.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,61019,80015,-
ENST00000806075.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,61020,80007,-
ENST00000806077.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,61752,79998,-
ENST00000806076.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,61752,80002,-
ENST00000806078.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,73646,80036,-
ENST00000806081.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,73661,79939,-
ENST00000806079.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,73663,80000,-
ENST00000806080.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,73666,79994,-
ENST00000806082.1,ENSG00000304745.1,ENSG00000304745,GL000221.1,73798,80028,-
ENST00000839739.1,ENSG00000309229.1,ENSG00000309229,GL000224.1,30534,33767,+
ENST00000848703.1,ENSG00000310277.1,ENSG00000310277,GL000224.1,67572,96835,-
ENST00000848702.1,ENSG00000310277.1,ENSG00000310277,GL000224.1,67572,97360,-
ENST00000727719.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102473,110046,+
ENST00000727720.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102489,110040,+
ENST00000727721.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102492,106159,+
ENST00000727716.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102497,119951,+
ENST00000727717.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102501,119953,+
ENST00000727718.1,ENSG00000295063.1,ENSG00000295063,GL000224.1,102521,119953,+
ENST00000835177.1,ENSG00000308580.1,ENSG00000308580,KI270442.1,378910,380941,-
ENST00000720039.1,ENSG00000293939.1,ENSG00000293939,KI270706.1,19767,84489,-
ENST00000719926.1,ENSG00000293919.1,ENSG00000293919,KI270706.1,102884,141320,+
ENST00000720275.1,ENSG00000293969.1,ENSG00000293969,KI270706.1,111501,122656,-
ENST00000720274.1,ENSG00000293969.1,ENSG00000293969,KI270706.1,111505,122668,-
ENST00000843937.1,ENSG00000309793.1,ENSG00000309793,KI270710.1,24966,30774,-
ENST00000828164.1,ENSG00000307722.1,ENSG00000307722,KI270717.1,15119,17798,-
ENST00000844181.1,ENSG00000309831.1,ENSG00000309831,KI270718.1,6913,10024,-
ENST00000844179.1,ENSG00000309831.1,ENSG00000309831,KI270718.1,6913,13424,-
ENST00000844182.1,ENSG00000309831.1,ENSG00000309831,KI270718.1,6914,10024,-
ENST00000844178.1,ENSG00000309831.1,ENSG00000309831,KI270718.1,13274,19848,-
ENST00000844180.1,ENSG00000309831.1,ENSG00000309831,KI270718.1,13277,19375,-
ENST00000772555.1,ENSG00000300519.1,ENSG00000300519,KI270719.1,11497,89475,-
ENST00000772556.1,ENSG00000300519.1,ENSG00000300519,KI270719.1,11811,89582,-
ENST00000772558.1,ENSG00000300519.1,ENSG00000300519,KI270719.1,11942,89354,-
ENST00000772557.1,ENSG00000300519.1,ENSG00000300519,KI270719.1,12049,89503,-
ENST00000752240.1,ENSG00000297972.1,ENSG00000297972,KI270719.1,160956,167709,-
ENST00000752242.1,ENSG00000297972.1,ENSG00000297972,KI270719.1,162712,167710,-
ENST00000752239.1,ENSG00000297972.1,ENSG00000297972,KI270719.1,162712,169976,-
ENST00000752243.1,ENSG00000297972.1,ENSG00000297972,KI270719.1,162770,167709,-
ENST00000752241.1,ENSG00000297972.1,ENSG00000297972,KI270719.1,163804,170003,-
ENST00000783551.1,ENSG00000302039.1,ENSG00000302039,KI270720.1,17847,22816,-
ENST00000783552.1,ENSG00000302039.1,ENSG00000302039,KI270720.1,17850,22816,-
ENST00000783550.1,ENSG00000302039.1,ENSG00000302039,KI270720.1,20343,31375,-
ENST00000767007.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,46152,48851,+
ENST00000767008.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,46226,48854,+
ENST00000767009.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,46230,48854,+
ENST00000767010.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,46241,48854,+
ENST00000767011.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,46295,48854,+
ENST00000767012.1,ENSG00000299870.1,ENSG00000299870,KI270721.1,47305,48851,+
ENST00000721803.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50354,53034,+
ENST00000721808.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721809.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721810.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721811.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721812.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721813.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53024,+
ENST00000721807.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53025,+
ENST00000721805.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53026,+
ENST00000721806.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53026,+
ENST00000721804.1,ENSG00000294191.1,ENSG00000294191,KI270721.1,50358,53029,+
ENST00000738464.1,ENSG00000296348.1,ENSG00000296348,KI270722.1,2027,7875,+
ENST00000728336.1,ENSG00000295160.1,ENSG00000295160,KI270722.1,183300,187489,+
ENST00000728337.1,ENSG00000295160.1,ENSG00000295160,KI270722.1,183311,187470,+
ENST00000776063.1,ENSG00000301091.1,ENSG00000301091,KI270726.1,1977,3628,+
ENST00000792225.1,ENSG00000303154.1,ENSG00000303154,KI270726.1,14338,15728,+
ENST00000726765.1,ENSG00000294916.1,ENSG00000294916,KI270727.1,25378,52474,-
ENST00000726767.1,ENSG00000294916.1,ENSG00000294916,KI270727.1,26920,52109,-
ENST00000726766.1,ENSG00000294916.1,ENSG00000294916,KI270727.1,26934,52486,-
ENST00000746405.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,279861,294155,+
ENST00000746407.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,279881,284084,+
ENST00000746406.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,279882,292836,+
ENST00000746385.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,279882,336395,+
ENST00000746394.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,279893,323823,+
ENST00000746404.1,ENSG00000297236.1,ENSG00000297236,KI270727.1,307030,323758,+
ENST00000843896.1,ENSG00000309787.1,ENSG00000309787,KI270727.1,439914,440503,+
ENST00000795508.1,ENSG00000303548.1,ENSG00000303548,KI270728.1,27226,28359,-
ENST00000795504.1,ENSG00000303548.1,ENSG00000303548,KI270728.1,27226,29237,-
ENST00000795510.1,ENSG00000303548.1,ENSG00000303548,KI270728.1,27345,28297,-
ENST00000795512.1,ENSG00000303548.1,ENSG00000303548,KI270728.1,27347,27812,-
ENST00000795511.1,ENSG00000303548.1,ENSG00000303548,KI270728.1,27348,28293,-
ENST00000747707.1,ENSG00000297394.1,ENSG00000297394,KI270728.1,137097,140856,-
ENST00000796895.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,156823,160953,+
ENST00000796896.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,157000,161005,+
ENST00000796897.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158655,160955,+
ENST00000796898.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158718,160953,+
ENST00000796901.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158750,160953,+
ENST00000796902.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158750,160953,+
ENST00000796900.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158750,160954,+
ENST00000796899.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158750,160955,+
ENST00000796903.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158752,160954,+
ENST00000796904.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158764,160953,+
ENST00000796905.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158770,160945,+
ENST00000796906.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158800,160953,+
ENST00000796907.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158833,160955,+
ENST00000796908.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,158876,160953,+
ENST00000796909.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,159067,160953,+
ENST00000796910.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,159077,160948,+
ENST00000796911.1,ENSG00000303746.1,ENSG00000303746,KI270728.1,159380,160948,+
ENST00000812561.1,ENSG00000305713.1,ENSG00000305713,KI270728.1,859541,862006,+
ENST00000812562.1,ENSG00000305713.1,ENSG00000305713,KI270728.1,859550,861999,+
ENST00000815435.1,ENSG00000306124.1,ENSG00000306124,KI270728.1,925424,926486,+
ENST00000815436.1,ENSG00000306124.1,ENSG00000306124,KI270728.1,925441,926486,+
ENST00000840359.1,ENSG00000309335.1,ENSG00000309335,KI270728.1,956892,958766,+
ENST00000742313.1,ENSG00000296798.1,ENSG00000296798,KI270728.1,1001617,1007866,+
ENST00000742312.1,ENSG00000296798.1,ENSG00000296798,KI270728.1,1001649,1008200,+
ENST00000729009.1,ENSG00000295285.1,ENSG00000295285,KI270728.1,1129654,1130626,-
ENST00000729010.1,ENSG00000295285.1,ENSG00000295285,KI270728.1,1129738,1130625,-
ENST00000728908.1,ENSG00000295260.1,ENSG00000295260,KI270728.1,1131891,1134011,+
ENST00000728907.1,ENSG00000295260.1,ENSG00000295260,KI270728.1,1131920,1135676,+
ENST00000731544.1,ENSG00000295648.1,ENSG00000295648,KI270728.1,1148378,1150718,+
ENST00000726830.1,ENSG00000294926.1,ENSG00000294926,KI270728.1,1336066,1345136,-
ENST00000730216.1,ENSG00000295455.1,ENSG00000295455,KI270728.1,1417809,1420347,-
ENST00000751896.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1420430,1426846,+
ENST00000751888.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1420437,1451330,+
ENST00000751887.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1420437,1451333,+
ENST00000751889.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1420442,1451308,+
ENST00000751890.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437058,1451335,+
ENST00000751891.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437359,1451335,+
ENST00000751892.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437428,1451338,+
ENST00000751893.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437435,1451335,+
ENST00000751894.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437456,1451332,+
ENST00000751895.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1437499,1451331,+
ENST00000751897.1,ENSG00000297936.1,ENSG00000297936,KI270728.1,1447892,1451336,+
ENST00000740970.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1687458,1697357,+
ENST00000740971.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695062,1697392,+
ENST00000740973.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695153,1697356,+
ENST00000740972.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695154,1697357,+
ENST00000740974.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695154,1697357,+
ENST00000740975.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695160,1697358,+
ENST00000740976.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695162,1697357,+
ENST00000740977.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695164,1697352,+
ENST00000740978.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695207,1697357,+
ENST00000740979.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695367,1697352,+
ENST00000740980.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695417,1697357,+
ENST00000740981.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1695480,1697357,+
ENST00000740982.1,ENSG00000296644.1,ENSG00000296644,KI270728.1,1696728,1697357,+
ENST00000778744.1,ENSG00000301410.1,ENSG00000301410,KI270728.1,1753176,1755007,-
ENST00000847706.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863098,1865497,-
ENST00000847717.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863123,1863642,-
ENST00000847709.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863152,1865361,-
ENST00000847703.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863152,1869760,-
ENST00000847689.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863152,1872043,-
ENST00000847715.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863172,1865081,-
ENST00000847713.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863172,1865365,-
ENST00000847710.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863172,1865372,-
ENST00000847707.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863172,1865467,-
ENST00000847699.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863172,1871838,-
ENST00000847708.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863173,1865467,-
ENST00000847705.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863173,1866495,-
ENST00000847690.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863173,1872048,-
ENST00000847716.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1865076,-
ENST00000847714.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1865363,-
ENST00000847711.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1865372,-
ENST00000847712.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1865372,-
ENST00000847704.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1869512,-
ENST00000847702.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1870412,-
ENST00000847700.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871385,-
ENST00000847698.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871949,-
ENST00000847697.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871972,-
ENST00000847696.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871980,-
ENST00000847694.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871983,-
ENST00000847695.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871983,-
ENST00000847693.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1871994,-
ENST00000847691.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863174,1872014,-
ENST00000847692.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863175,1872012,-
ENST00000847701.1,ENSG00000310156.1,ENSG00000310156,KI270728.1,1863179,1871349,-
ENST00000837544.1,ENSG00000308966.1,ENSG00000308966,KI270731.1,3708,7220,+
ENST00000838297.1,ENSG00000309079.1,ENSG00000309079,KI270731.1,13145,14830,-
ENST00000795909.1,ENSG00000303588.1,ENSG00000303588,KI270731.1,90796,102077,+
ENST00000795910.1,ENSG00000303588.1,ENSG00000303588,KI270731.1,90800,102080,+
ENST00000795911.1,ENSG00000303588.1,ENSG00000303588,KI270731.1,90823,102077,+
ENST00000795912.1,ENSG00000303588.1,ENSG00000303588,KI270731.1,91035,102077,+
ENST00000752906.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102687,108745,-
ENST00000752914.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108743,-
ENST00000752913.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108744,-
ENST00000752908.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108745,-
ENST00000752909.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108745,-
ENST00000752910.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108745,-
ENST00000752911.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108745,-
ENST00000752912.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108745,-
ENST00000752907.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102706,108748,-
ENST00000752915.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102708,108744,-
ENST00000752916.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102713,108744,-
ENST00000752917.1,ENSG00000298095.1,ENSG00000298095,KI270731.1,102716,108745,-
ENST00000729673.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,113725,130556,-
ENST00000729675.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,113726,128527,-
ENST00000729676.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,114604,128516,-
ENST00000729674.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,116557,131937,-
ENST00000729687.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124148,127656,-
ENST00000729684.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124497,128552,-
ENST00000729679.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124497,132075,-
ENST00000729677.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124497,132767,-
ENST00000729688.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124499,127663,-
ENST00000729690.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,125360,-
ENST00000729685.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,128531,-
ENST00000729686.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,128531,-
ENST00000729682.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,131939,-
ENST00000729681.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,132030,-
ENST00000729680.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124501,132071,-
ENST00000729678.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,124507,132709,-
ENST00000729683.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,125674,132709,-
ENST00000729689.1,ENSG00000295378.1,ENSG00000295378,KI270731.1,130231,132030,-
ENST00000778730.1,ENSG00000301406.1,ENSG00000301406,KI270733.1,12396,13988,+
ENST00000824542.1,ENSG00000307206.1,ENSG00000307206,KI270733.1,21341,23701,-
ENST00000824539.1,ENSG00000307206.1,ENSG00000307206,KI270733.1,21485,24234,-
ENST00000824540.1,ENSG00000307206.1,ENSG00000307206,KI270733.1,21508,24222,-
ENST00000824541.1,ENSG00000307206.1,ENSG00000307206,KI270733.1,21512,23917,-
ENST00000753247.1,ENSG00000298142.1,ENSG00000298142,KI270733.1,26722,28038,-
ENST00000809737.1,ENSG00000305236.1,ENSG00000305236,KI270734.1,83271,85531,+
ENST00000776512.1,ENSG00000301131.1,ENSG00000301131,KI270734.1,90950,96994,-
ENST00000837528.1,ENSG00000308964.1,ENSG00000308964,KI270741.1,9471,39241,-
ENST00000837529.1,ENSG00000308964.1,ENSG00000308964,KI270741.1,33841,39242,-
ENST00000761557.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44351,48034,+
ENST00000761554.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44375,51304,+
ENST00000761550.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44380,61823,+
ENST00000761555.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44382,51298,+
ENST00000761556.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44398,51296,+
ENST00000761551.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44398,61823,+
ENST00000761552.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44398,61823,+
ENST00000761553.1,ENSG00000299200.1,ENSG00000299200,KI270741.1,44624,52136,+
ENST00000818074.1,ENSG00000306402.1,ENSG00000306402,KI270742.1,4258,34973,-
ENST00000818831.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14337,45618,+
ENST00000818837.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14889,42473,+
ENST00000818832.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14889,45861,+
ENST00000818839.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14897,42403,+
ENST00000818838.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14897,42473,+
ENST00000818844.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14898,38316,+
ENST00000818835.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14898,45367,+
ENST00000818840.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14899,42403,+
ENST00000818853.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14903,33215,+
ENST00000818836.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14906,45363,+
ENST00000818860.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14932,26378,+
ENST00000818858.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14932,27878,+
ENST00000818833.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14932,45866,+
ENST00000818834.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14933,45857,+
ENST00000818845.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,14942,38316,+
ENST00000818865.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22508,26549,+
ENST00000818861.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,33215,+
ENST00000818855.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,35626,+
ENST00000818851.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45358,+
ENST00000818850.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45363,+
ENST00000818849.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45367,+
ENST00000818847.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45857,+
ENST00000818848.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45857,+
ENST00000818846.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,45862,+
ENST00000818843.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,46847,+
ENST00000818841.1,ENSG00000306474.1,ENSG00000306474,KI270742.1,22509,48215,+
ENST00000818076.1,ENSG00000306402.1,ENSG00000306402,KI270742.1,23880,34973,-
ENST00000818075.1,ENSG00000306402.1,ENSG00000306402,KI270742.1,79988,109976,-
ENST00000818078.1,ENSG00000306402.1,ENSG00000306402,KI270742.1,103587,109961,-
ENST00000818077.1,ENSG00000306402.1,ENSG00000306402,KI270742.1,103589,109967,-
ENST00000849220.1,ENSG00000310347.1,ENSG00000310347,KI270743.1,6600,8034,+
ENST00000823189.1,ENSG00000307061.1,ENSG00000307061,KI270743.1,68230,85810,+
ENST00000823188.1,ENSG00000307061.1,ENSG00000307061,KI270743.1,68242,86524,+
ENST00000823190.1,ENSG00000307061.1,ENSG00000307061,KI270743.1,68283,73727,+
ENST00000823335.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,183290,208321,-
ENST00000823333.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,183290,208326,-
ENST00000823334.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,183290,208326,-
ENST00000823336.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,185235,208327,-
ENST00000823337.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,186073,208321,-
ENST00000823338.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,187216,208326,-
ENST00000823339.1,ENSG00000307077.1,ENSG00000307077,KI270743.1,187720,208321,-
